,TARGET,AGE,GENDER,EDUCATION,MARITAL_STATUS,CHILD_TOTAL,DEPENDANTS,SOCSTATUS_WORK_FL,SOCSTATUS_PENS_FL,REG_ADDRESS_PROVINCE,FACT_ADDRESS_PROVINCE,FL_PRESENCE_FL,OWN_AUTO,FAMILY_INCOME,PERSONAL_INCOME,LOAN_NUM_TOTAL,LOAN_NUM_CLOSED
9818,0,62,1,Высшее,Не состоял в браке,2,0,1,1,Кемеровская область,Кемеровская область,0,0,от 10000 до 20000 руб.,16000.0,3,3
9819,0,61,1,Высшее,Не состоял в браке,0,0,1,0,Краснодарский край,Краснодарский край,0,0,от 20000 до 50000 руб.,17000.0,2,2
9820,0,58,1,Среднее,Разведен(а),1,0,1,1,Мордовская республика,Мордовская республика,1,0,от 10000 до 20000 руб.,11000.0,3,3
9821,0,38,1,Среднее специальное,Состою в браке,1,1,1,0,Воронежская область,Воронежская область,1,0,от 5000 до 10000 руб.,4500.0,3,3
9822,0,44,1,Среднее,Разведен(а),3,1,1,0,Саратовская область,Саратовская область,1,0,от 10000 до 20000 руб.,10000.0,2,2
9823,0,30,1,Среднее,Состою в браке,2,2,1,0,Кемеровская область,Кемеровская область,0,0,от 10000 до 20000 руб.,5900.0,3,3
9824,0,33,1,Неоконченное высшее,Состою в браке,2,2,1,0,Читинская область,Читинская область,0,0,от 10000 до 20000 руб.,7000.0,2,2
9825,0,31,0,Среднее,Состою в браке,2,2,1,0,Орловская область,Орловская область,1,0,от 10000 до 20000 руб.,5500.0,2,2
9826,0,45,0,Среднее,Состою в браке,1,1,1,0,Татарстан,Татарстан,1,0,от 20000 до 50000 руб.,18000.0,2,2
9827,0,26,0,Высшее,Не состоял в браке,0,0,1,0,Кировская область,Кировская область,0,1,от 5000 до 10000 руб.,7000.0,2,2
9828,0,26,0,Неоконченное высшее,Состою в браке,0,0,1,0,Татарстан,Татарстан,1,0,от 20000 до 50000 руб.,15000.0,2,2
9829,0,56,1,Среднее,Состою в браке,0,0,0,1,Приморский край,Приморский край,0,0,от 5000 до 10000 руб.,4600.0,2,2
9830,0,64,1,Среднее,Состою в браке,0,0,1,0,Адыгея,Адыгея,0,0,от 20000 до 50000 руб.,15000.0,3,3
9831,0,60,1,Неоконченное высшее,Не состоял в браке,0,0,0,1,Ростовская область,Ростовская область,1,0,от 5000 до 10000 руб.,8000.0,2,2
9832,0,36,0,Среднее,Состою в браке,3,3,1,0,Краснодарский край,Краснодарский край,0,1,от 10000 до 20000 руб.,10000.0,2,2
9833,0,27,0,Среднее,Состою в браке,1,1,1,0,Калужская область,Калужская область,1,1,от 5000 до 10000 руб.,6000.0,2,2
9834,0,58,1,Среднее,Не состоял в браке,2,0,1,1,Приморский край,Приморский край,1,0,от 20000 до 50000 руб.,18000.0,4,4
9835,0,55,1,Среднее,Состою в браке,0,0,1,0,Кировская область,Кировская область,1,0,от 20000 до 50000 руб.,10000.0,3,3
9836,0,34,1,Высшее,Состою в браке,1,1,1,0,Нижегородская область,Нижегородская область,0,0,от 10000 до 20000 руб.,7200.0,5,5
9837,0,47,1,Среднее,Состою в браке,1,1,1,0,Рязанская область,Рязанская область,1,0,от 10000 до 20000 руб.,8000.0,2,2
9838,0,53,1,Среднее,Вдовец/Вдова,3,0,1,0,Читинская область,Читинская область,1,0,от 20000 до 50000 руб.,16000.0,4,4
9839,0,25,0,Высшее,Не состоял в браке,0,0,1,0,Читинская область,Читинская область,0,0,от 10000 до 20000 руб.,17000.0,4,4
9840,1,37,1,Высшее,Состою в браке,0,0,1,0,Бурятия,Бурятия,0,0,от 20000 до 50000 руб.,12000.0,2,2
9841,0,26,0,Среднее,Гражданский брак,0,0,1,0,Еврейская АО,Еврейская АО,0,0,от 10000 до 20000 руб.,12000.0,2,2
9842,0,34,1,Среднее,Состою в браке,2,2,1,0,Свердловская область,Свердловская область,1,0,от 10000 до 20000 руб.,2000.0,2,2
9843,0,41,1,Высшее,Состою в браке,2,1,1,0,Чувашия,Чувашия,0,1,от 20000 до 50000 руб.,8500.0,2,2
9844,0,59,1,Среднее,Состою в браке,0,0,1,0,Тульская область,Тульская область,0,0,от 10000 до 20000 руб.,10000.0,3,3
9845,0,41,1,Среднее,Разведен(а),1,0,1,0,Белгородская область,Белгородская область,0,0,от 10000 до 20000 руб.,10500.0,1,1
9846,0,52,1,Среднее,Вдовец/Вдова,2,0,1,0,Владимирская область,Владимирская область,0,0,от 10000 до 20000 руб.,10000.0,3,3
9847,0,55,1,Среднее,Состою в браке,2,0,0,1,Удмуртия,Удмуртия,1,0,от 10000 до 20000 руб.,7700.0,4,4
9848,0,35,1,Среднее,Состою в браке,1,0,1,0,Чувашия,Чувашия,0,0,от 5000 до 10000 руб.,7000.0,3,3
9849,0,41,1,Высшее,Состою в браке,1,1,1,0,Татарстан,Татарстан,1,0,от 20000 до 50000 руб.,15000.0,3,3
9850,0,38,1,Высшее,Разведен(а),1,1,1,0,Смоленская область,Смоленская область,1,0,от 10000 до 20000 руб.,10000.0,2,2
9851,0,35,0,Высшее,Состою в браке,2,2,1,0,Чувашия,Чувашия,1,0,от 10000 до 20000 руб.,12500.0,3,3
9852,0,38,1,Среднее,Состою в браке,3,3,1,1,Тульская область,Тульская область,0,0,от 10000 до 20000 руб.,8000.0,2,2
9853,0,41,1,Среднее,Состою в браке,2,1,1,0,Иркутская область,Иркутская область,1,0,от 20000 до 50000 руб.,15000.0,2,2
9854,0,55,1,Среднее,Состою в браке,2,0,1,0,Кемеровская область,Кемеровская область,1,0,от 20000 до 50000 руб.,17000.0,3,3
9855,0,61,1,Высшее,Состою в браке,0,0,1,1,Якутия,Якутия,0,0,от 20000 до 50000 руб.,19000.0,2,2
9856,0,38,1,Среднее,Состою в браке,1,1,1,0,Кемеровская область,Кемеровская область,1,0,от 10000 до 20000 руб.,10000.0,3,3
9857,1,36,1,Среднее,Разведен(а),0,0,1,0,Псковская область,Псковская область,0,0,от 10000 до 20000 руб.,7000.0,2,2
9858,0,51,1,Среднее,Не состоял в браке,0,0,1,0,Кемеровская область,Кемеровская область,1,0,от 5000 до 10000 руб.,10000.0,2,2
9859,0,33,0,Среднее,Состою в браке,2,2,1,0,Орловская область,Орловская область,0,1,от 5000 до 10000 руб.,5000.0,7,7
9860,0,59,1,Среднее,Состою в браке,0,0,0,1,Краснодарский край,Краснодарский край,0,0,от 10000 до 20000 руб.,6800.0,2,2
9861,0,30,1,Среднее специальное,Состою в браке,1,1,1,0,Вологодская область,Вологодская область,0,0,от 20000 до 50000 руб.,12000.0,2,2
9862,0,34,0,Среднее,Состою в браке,1,1,1,0,Алтайский край,Алтайский край,1,0,от 10000 до 20000 руб.,15000.0,7,7
9863,0,39,1,Среднее,Не состоял в браке,0,0,1,0,Чувашия,Чувашия,1,0,от 5000 до 10000 руб.,5500.0,2,2
9864,0,60,1,Среднее,Не состоял в браке,0,0,1,1,Карелия,Карелия,1,0,от 10000 до 20000 руб.,13000.0,3,3
9865,0,44,1,Среднее,Состою в браке,1,1,1,0,Вологодская область,Вологодская область,0,0,от 10000 до 20000 руб.,5000.0,2,2
9866,0,27,0,Среднее,Состою в браке,0,0,1,0,Алтайский край,Алтайский край,0,1,от 10000 до 20000 руб.,13500.0,4,4
9867,0,48,0,Среднее,Состою в браке,2,1,0,1,Алтайский край,Алтайский край,0,0,от 10000 до 20000 руб.,8000.0,2,2
9868,0,51,1,Среднее,Состою в браке,2,0,0,1,Коми,Коми,1,0,от 10000 до 20000 руб.,10000.0,2,2
9869,0,47,1,Среднее специальное,Не состоял в браке,0,1,1,0,Мурманская область,Мурманская область,1,0,от 20000 до 50000 руб.,25000.0,2,2
9870,0,39,0,Среднее,Состою в браке,2,2,1,0,Мордовская республика,Мордовская республика,1,1,от 10000 до 20000 руб.,15000.0,3,3
9871,0,38,1,Среднее,Состою в браке,1,1,1,0,Бурятия,Бурятия,1,0,от 10000 до 20000 руб.,15000.0,2,2
9872,0,63,0,Среднее,Состою в браке,0,0,1,1,Воронежская область,Воронежская область,0,0,от 5000 до 10000 руб.,7500.0,2,2
9873,0,44,1,Среднее,Вдовец/Вдова,1,0,1,0,Читинская область,Читинская область,1,0,от 10000 до 20000 руб.,8000.0,2,2
9874,0,45,1,Среднее,Разведен(а),0,1,1,0,Приморский край,Приморский край,0,0,от 10000 до 20000 руб.,9000.0,1,1
9875,0,34,1,Высшее,Состою в браке,2,2,1,0,Иркутская область,Иркутская область,1,0,от 10000 до 20000 руб.,11000.0,2,2
9876,0,39,1,Высшее,Разведен(а),2,2,1,0,Воронежская область,Воронежская область,0,0,от 10000 до 20000 руб.,15000.0,2,2
